0 0.023131646 -0.010994269 -0.08518044 0.023131646
1 0.046668097 -0.0030585236 -0.08128724 0.046668097
2 0.041811954 -0.006437231 -0.046172384 0.046668097
3 0.011745986 -0.011928033 -0.07104132 0.046668097
4 0.041745376 -0.013457492 -0.109255455 0.046668097
5 0.06808581 -0.016546655 -0.11470447 0.06808581
6 0.029355936 -0.008808203 -0.11355721 0.06808581
7 0.02533952 -0.01873659 -0.12953492 0.06808581
8 0.016559921 -0.019766713 -0.07754535 0.06808581
9 0.049238797 -0.017240329 -0.09074085 0.06808581
10 0.050999943 -0.0056394218 -0.05400486 0.06808581
11 0.046577036 -0.0055933986 -0.0333593 0.06808581
12 0.05040428 -0.015344858 -0.07305819 0.06808581
13 0.033015814 -0.006478589 -0.06471461 0.06808581
14 0.029412197 -0.00865386 -0.09092408 0.06808581
15 0.01079445 -0.02328687 -0.06866008 0.06808581
16 0.014399993 -0.0061203754 -0.04248165 0.06808581
17 0.040786047 -0.0067732707 -0.0870837 0.06808581
18 0.0273406 -0.012473084 -0.08160498 0.06808581
19 0.03790451 -0.0057701324 -0.05273068 0.06808581
20 0.036152553 -0.015021378 -0.06680772 0.06808581
21 0.014922463 -0.016270101 -0.052958097 0.06808581
22 0.056418806 -0.007676771 -0.11361977 0.06808581
23 0.021950418 -0.012537606 -0.07799527 0.06808581
24 0.01818453 -0.013988948 -0.058074605 0.06808581
25 0.030915653 -0.010498962 -0.058462713 0.06808581
26 0.031151967 -0.014840578 -0.07863282 0.06808581
27 0.0049368427 -0.02308457 -0.14691614 0.06808581
28 0.031395286 -0.026124554 -0.1198672 0.06808581
29 0.023205621 -0.0055490118 -0.040013466 0.06808581
30 0.03123722 -0.010074834 -0.05748753 0.06808581
