0 -0.015506138 -0.20263605 -0.48739767 -0.015506138
1 -0.018111417 -0.15717213 -0.6045652 -0.015506138
2 -0.016606316 -0.07182985 -0.5127117 -0.015506138
3 -0.016671246 -0.17107081 -0.47087717 -0.015506138
4 -0.015664965 -0.121885754 -0.42037168 -0.015506138
5 -0.017015735 -0.12925693 -0.38585126 -0.015506138
6 -0.014249705 -0.11116966 -0.30985156 -0.014249705
7 -0.015958548 -0.18138139 -0.5672633 -0.015958548
8 -0.01687811 -0.10931748 -0.4310949 -0.015958548
9 -0.014018259 -0.13157792 -0.31783462 -0.014018259
10 -0.014594026 -0.14007016 -0.32137582 -0.014018259
11 -0.015493766 -0.10447912 -0.37497368 -0.014018259
12 -0.014801041 -0.10849775 -0.4296976 -0.014018259
13 -0.014480029 -0.144045 -0.34973776 -0.014018259
14 -0.013973427 -0.11074974 -0.44567218 -0.013973427
15 -0.014510297 -0.15895063 -0.42337796 -0.013973427
16 -0.016083188 -0.13683197 -0.45415255 -0.013973427
17 -0.014246456 -0.19293897 -0.4838024 -0.013973427
18 -0.013637781 -0.13999005 -0.35155842 -0.013637781
19 -0.016222563 -0.101934165 -0.43687272 -0.016222563
20 -0.014394407 -0.08248876 -0.43901038 -0.014394407
21 -0.01417799 -0.11671132 -0.3108206 -0.01417799
22 -0.01502458 -0.17959478 -0.48997077 -0.01417799
23 -0.013953865 -0.16633832 -0.5510571 -0.013953865
24 -0.01645206 -0.21946406 -0.54516214 -0.013953865
25 -0.01646515 -0.12856355 -0.46986702 -0.013953865
26 -0.016667893 -0.19607066 -0.53836507 -0.013953865
27 -0.013591923 -0.14590898 -0.5086766 -0.013591923
28 -0.017843515 -0.13779305 -0.4000816 -0.017843515
29 -0.013639881 -0.14524125 -0.54543823 -0.013639881
30 -0.015522506 -0.08712448 -0.27343982 -0.015522506
