0 -0.018813578 -0.10507066 -0.447626 -0.018813578
1 -0.016892245 -0.020879686 -0.023566848 -0.016892245
2 -0.01638485 -0.019823926 -0.022185544 -0.01638485
3 -0.016148305 -0.018651543 -0.020546472 -0.016148305
4 -0.014930249 -0.018186232 -0.020018535 -0.014930249
5 -0.014930249 -0.017686566 -0.019247688 -0.014930249
6 -0.014930249 -0.016951378 -0.018587762 -0.014930249
7 -0.014930249 -0.016558645 -0.017827725 -0.014930249
8 -0.014930249 -0.016441736 -0.017728632 -0.014930249
9 -0.014930249 -0.016369477 -0.017029127 -0.014930249
10 -0.014930249 -0.016299136 -0.016994387 -0.014930249
11 -0.013348668 -0.015788605 -0.016878592 -0.013348668
12 -0.013348668 -0.015583791 -0.01669663 -0.013348668
13 -0.013348668 -0.0153827015 -0.01638485 -0.013348668
14 -0.013348668 -0.0152116185 -0.016226884 -0.013348668
15 -0.013348668 -0.015156024 -0.016193999 -0.013348668
16 -0.013348668 -0.015092466 -0.016148305 -0.013348668
17 -0.013348668 -0.014976831 -0.016129054 -0.013348668
18 -0.013348668 -0.014976831 -0.016129054 -0.013348668
19 -0.013348668 -0.01490771 -0.015903672 -0.013348668
20 -0.013348668 -0.014893991 -0.015809435 -0.013348668
21 -0.013348668 -0.01476625 -0.015708616 -0.013348668
22 -0.013348668 -0.01476625 -0.015708616 -0.013348668
23 -0.013348668 -0.01476625 -0.015708616 -0.013348668
24 -0.013348668 -0.014715404 -0.015684152 -0.013348668
25 -0.013348668 -0.014616522 -0.015647518 -0.013348668
26 -0.013348668 -0.014616522 -0.015647518 -0.013348668
27 -0.013348668 -0.014616522 -0.015647518 -0.013348668
28 -0.013348668 -0.01459475 -0.015337399 -0.013348668
29 -0.013348668 -0.01459475 -0.015337399 -0.013348668
30 -0.013348668 -0.01459475 -0.015337399 -0.013348668
