0 -1986332.0 -5165102.0 -6758075.5 -1986332.0
1 -1986332.0 -4727736.0 -5651291.5 -1986332.0
2 -1986332.0 -4158637.5 -5305150.0 -1986332.0
3 -1986332.0 -3791583.0 -4985626.5 -1986332.0
4 -1986332.0 -3650913.8 -4708241.0 -1986332.0
5 -1986332.0 -3604665.8 -4653580.0 -1986332.0
6 -1986332.0 -3458243.8 -4315226.5 -1986332.0
7 -1986332.0 -3332920.2 -4283900.0 -1986332.0
8 -1986332.0 -3274595.2 -4110522.8 -1986332.0
9 -1986332.0 -3274509.0 -4109143.2 -1986332.0
10 -1986332.0 -3195600.5 -4016642.0 -1986332.0
11 -1986332.0 -3195600.5 -4016642.0 -1986332.0
12 -1986332.0 -3169702.8 -3956343.8 -1986332.0
13 -1891828.1 -3005121.5 -3602280.0 -1891828.1
14 -1891828.1 -3005121.5 -3602280.0 -1891828.1
15 -1891828.1 -2941980.0 -3499625.2 -1891828.1
16 -1891828.1 -2941980.0 -3499625.2 -1891828.1
17 -1891828.1 -2941980.0 -3499625.2 -1891828.1
18 -1891828.1 -2941980.0 -3499625.2 -1891828.1
19 -1891828.1 -2930733.0 -3488880.0 -1891828.1
20 -1891828.1 -2927388.0 -3449694.0 -1891828.1
