0 -2821258.8 -6043299.5 -9039919.0 -2821258.8
1 -2821258.8 -5091292.5 -5814437.5 -2821258.8
2 -2821258.8 -4690420.0 -5314318.5 -2821258.8
3 -2821258.8 -4550818.0 -5154086.5 -2821258.8
4 -1671988.0 -4078861.8 -4945485.5 -1671988.0
5 -1671988.0 -3859946.2 -4691371.5 -1671988.0
6 -1671988.0 -3667119.0 -4455301.0 -1671988.0
7 -1671988.0 -3524039.8 -4428649.5 -1671988.0
8 -1671988.0 -3508217.5 -4251323.5 -1671988.0
9 -1671988.0 -3507028.8 -4250508.5 -1671988.0
10 -1671988.0 -3359956.8 -4226970.5 -1671988.0
11 -1671988.0 -3225384.5 -4039510.8 -1671988.0
12 -1671988.0 -3160618.2 -3999548.8 -1671988.0
13 -1671988.0 -3160618.2 -3999548.8 -1671988.0
14 -1671988.0 -3160618.2 -3999548.8 -1671988.0
15 -1671988.0 -3160618.2 -3999548.8 -1671988.0
16 -1671988.0 -3155175.0 -3929826.0 -1671988.0
17 -1671988.0 -3155175.0 -3929826.0 -1671988.0
18 -1671988.0 -3067308.8 -3814795.2 -1671988.0
19 -1671988.0 -3067308.8 -3814795.2 -1671988.0
20 -445164.34 -2776560.0 -3740749.2 -445164.34
