0 -3643980.8 -5645980.0 -7598633.5 -3643980.8
1 -3008348.0 -5835786.5 -8546355.0 -3008348.0
2 -3622405.2 -5495191.0 -7655702.5 -3008348.0
3 -2458307.2 -5630036.0 -7721098.5 -2458307.2
4 -3300617.8 -5679086.0 -7496055.5 -2458307.2
5 -3675820.8 -6135626.5 -7581642.5 -2458307.2
6 -1853291.4 -5805912.0 -7927284.0 -1853291.4
7 -4168085.8 -5682374.0 -7413604.0 -1853291.4
8 -3766998.0 -5802950.0 -7942762.5 -1853291.4
9 -4019034.2 -5993819.0 -7945721.5 -1853291.4
10 -4174506.0 -5748591.0 -6977400.0 -1853291.4
11 -3484248.0 -6098763.0 -8918751.0 -1853291.4
12 -3870104.0 -5669053.5 -7856925.5 -1853291.4
13 -4090355.2 -6014003.0 -7761155.5 -1853291.4
14 -1791233.1 -5458442.0 -7636054.0 -1791233.1
15 -3491625.2 -5619260.5 -7859722.5 -1791233.1
16 -2327570.8 -5368282.5 -8537765.0 -1791233.1
17 -3466245.0 -6054884.5 -8109429.5 -1791233.1
18 -3355264.8 -5730655.5 -7862802.5 -1791233.1
19 -3842782.0 -6012352.5 -7165138.5 -1791233.1
20 -3729590.8 -5276253.5 -7592934.5 -1791233.1
