0 0.30866668 0.11680001 -0.015333336
1 0.30866668 0.22472729 0.13533334
2 0.35133335 0.28030303 0.21533333
3 0.35133335 0.31915152 0.24933334
4 0.35133335 0.3476364 0.31066668
5 0.35133335 0.35133335 0.35133335
6 0.4086667 0.35654548 0.35133335
7 0.4086667 0.3669697 0.35133335
8 0.4086667 0.36478794 0.35133335
9 0.4086667 0.37521216 0.35133335
10 0.4086667 0.3847273 0.35133335
11 0.4613333 0.41345453 0.4086667
12 0.4613333 0.42781818 0.4086667
13 0.4613333 0.45175755 0.4086667
14 0.4613333 0.4613333 0.4613333
15 0.4613333 0.4613333 0.4613333
16 0.4613333 0.4613333 0.4613333
17 0.4613333 0.4613333 0.4613333
18 0.4613333 0.4613333 0.4613333
19 0.4613333 0.4613333 0.4613333
20 0.4613333 0.4613333 0.4613333
21 0.4613333 0.4613333 0.4613333
22 0.4613333 0.4613333 0.4613333
23 0.4613333 0.4613333 0.4613333
24 0.4613333 0.4613333 0.4613333
25 0.49733338 0.46460602 0.4613333
26 0.49733338 0.46460602 0.4613333
27 0.49733338 0.4678788 0.4613333
28 0.49733338 0.4809697 0.4613333
29 0.49733338 0.49406064 0.4613333
30 0.49733338 0.4973334 0.49733338
