0 -7566517.5 -9679923.0 -1.248786E7 -7566517.5
1 -6949718.5 -8658359.0 -9657212.0 -6949718.5
2 -6949718.5 -8442845.0 -9355181.0 -6949718.5
3 -6949718.5 -8339049.0 -9122159.0 -6949718.5
4 -6949718.5 -8272136.5 -9044856.0 -6949718.5
5 -6860025.5 -7968538.5 -8962290.0 -6860025.5
6 -6860025.5 -7897489.0 -8792033.0 -6860025.5
7 -5127377.5 -7437962.0 -8319325.5 -5127377.5
8 -5127377.5 -7413839.5 -8307872.5 -5127377.5
9 -5127377.5 -7186361.5 -8216906.5 -5127377.5
10 -5127377.5 -7164538.5 -8136568.0 -5127377.5
11 -5127377.5 -7154300.0 -7972754.5 -5127377.5
12 -5127377.5 -7108032.0 -7933367.5 -5127377.5
13 -5127377.5 -7108032.0 -7933367.5 -5127377.5
14 -5127377.5 -7028010.5 -7905274.0 -5127377.5
15 -5127377.5 -6814854.0 -7727004.0 -5127377.5
16 -5127377.5 -6814854.0 -7727004.0 -5127377.5
17 -5127377.5 -6641375.5 -7587975.5 -5127377.5
18 -5127377.5 -6610530.0 -7495657.5 -5127377.5
19 -5127377.5 -6610530.0 -7495657.5 -5127377.5
20 -5127377.5 -6411800.0 -7232460.5 -5127377.5
