0 0.038311314 -0.013848793 -0.113993146 0.038311314
1 0.015733933 -0.012088096 -0.056068063 0.015733933
2 0.016637528 -0.025427096 -0.098130696 0.016637528
3 0.03799769 -0.0017632821 -0.048530836 0.03799769
4 0.04640721 -0.01090753 -0.09353563 0.04640721
5 0.04258072 -0.023579117 -0.16057526 0.04640721
6 0.06929267 -0.0031872983 -0.05825304 0.06929267
7 0.0433014 -0.0068949526 -0.06481311 0.0433014
8 0.04337047 -0.011498479 -0.067587204 0.04337047
9 0.02026448 -0.005424261 -0.026894929 0.04337047
10 0.03642531 -0.002303158 -0.024283057 0.04337047
11 0.019659178 -0.022798872 -0.08294932 0.04337047
12 0.02584494 -0.0056237304 -0.048457447 0.04337047
13 0.0734853 -0.01802374 -0.12859468 0.0734853
14 0.044598445 -0.012240417 -0.060966115 0.0734853
15 0.024892649 -0.012888607 -0.14499688 0.0734853
16 0.052694842 -0.0071127648 -0.052614003 0.0734853
17 0.017993452 -0.013249844 -0.07398062 0.0734853
18 0.035008326 -0.005697678 -0.040017862 0.0734853
19 0.0100299865 -0.010838024 -0.09172142 0.0734853
20 0.028554104 -0.006803183 -0.06786248 0.0734853
21 0.019197332 -0.01453602 -0.07158798 0.0734853
22 0.025954423 -0.017442707 -0.13000126 0.0734853
23 0.06319326 -0.0048012426 -0.036651243 0.0734853
24 0.05441619 -0.012770746 -0.07868927 0.0734853
25 0.040207956 -0.0139898425 -0.13734187 0.0734853
26 0.010496014 -0.0061755646 -0.047388416 0.0734853
27 0.051794488 -0.0058957236 -0.0715347 0.0734853
28 0.037286583 -0.0031352208 -0.040340714 0.0734853
29 0.041105047 -0.011504136 -0.104902424 0.0734853
30 0.030618438 -0.010019854 -0.063138865 0.0734853
