0 -7922438.0 -1.0488134E7 -1.2032695E7 -7922438.0
1 -6705240.5 -9945494.0 -1.2315165E7 -6705240.5
2 -7707575.5 -9840741.0 -1.2075157E7 -6705240.5
3 -7800182.5 -9761828.0 -1.1503972E7 -6705240.5
4 -6108186.5 -9781588.0 -1.1906096E7 -6108186.5
5 -7257716.0 -9827687.0 -1.2063815E7 -6108186.5
6 -7210695.5 -1.0203619E7 -1.1710829E7 -6108186.5
7 -5462020.0 -9190490.0 -1.0986577E7 -5462020.0
8 -6902623.5 -9674946.0 -1.2162395E7 -5462020.0
9 -8049126.5 -1.0261972E7 -1.2264079E7 -5462020.0
10 -6948960.0 -1.0005081E7 -1.1480491E7 -5462020.0
11 -6031076.5 -9735840.0 -1.2295448E7 -5462020.0
12 -5355097.5 -9127223.0 -1.1679245E7 -5355097.5
13 -5828941.5 -8867183.0 -1.1290971E7 -5355097.5
14 -7015539.5 -9852783.0 -1.2389167E7 -5355097.5
15 -3726971.2 -9305041.0 -1.1507211E7 -3726971.2
16 -5838880.0 -9149754.0 -1.1314613E7 -3726971.2
17 -6533896.0 -9400347.0 -1.2466745E7 -3726971.2
18 -8149045.5 -9683047.0 -1.1485364E7 -3726971.2
19 -7093005.5 -9588528.0 -1.1547516E7 -3726971.2
20 -7048236.0 -9578353.0 -1.2150653E7 -3726971.2
