0 -302556.0 -1577103.6 -3715686.8 -302556.0
1 -7961.1665 -1556759.2 -2679211.2 -7961.1665
2 843334.8 -1230068.5 -2571707.2 843334.8
3 663010.2 -1765068.0 -3620617.0 843334.8
4 -182211.67 -1856412.8 -3619013.2 843334.8
5 84661.836 -1747096.4 -3546434.0 843334.8
6 61201.332 -1481024.5 -3729202.8 843334.8
7 11556.0 -1537883.4 -4266059.5 843334.8
8 -122978.336 -1328591.5 -3696056.0 843334.8
9 14166.333 -1709280.2 -3497606.8 843334.8
10 150449.33 -1366128.2 -2820250.8 843334.8
11 241500.67 -1578063.8 -4076706.0 843334.8
12 448583.16 -1482939.1 -4004330.0 843334.8
13 -678336.0 -1664252.6 -2728051.2 843334.8
14 72073.0 -1621105.6 -4478240.0 843334.8
15 22372.834 -1517304.5 -2926693.2 843334.8
16 -469483.34 -1735349.1 -3595543.2 843334.8
17 24383.5 -1242762.8 -2816073.8 843334.8
18 320071.16 -1172013.0 -3798099.2 843334.8
19 380596.5 -1570834.8 -4006908.0 843334.8
20 32987.0 -1655229.4 -3386206.2 843334.8
