0 -6606686.5 -1.032701E7 -1.2018836E7 -6606686.5
1 -6946029.5 -9282078.0 -1.1769557E7 -6606686.5
2 -6520885.5 -8913054.0 -1.145678E7 -6520885.5
3 -6214580.0 -8889607.0 -1.1005683E7 -6214580.0
4 -7119998.5 -9930156.0 -1.1839496E7 -6214580.0
5 -4535104.5 -9139958.0 -1.1515917E7 -4535104.5
6 -6533501.5 -9868139.0 -1.2024143E7 -4535104.5
7 -7870638.5 -1.001165E7 -1.1740517E7 -4535104.5
8 -8121682.5 -1.0199054E7 -1.2040829E7 -4535104.5
9 -7445031.5 -9666613.0 -1.1415899E7 -4535104.5
10 -7816600.0 -9852586.0 -1.1793093E7 -4535104.5
11 -6316295.5 -9716979.0 -1.2200315E7 -4535104.5
12 -5394206.5 -9181024.0 -1.0955317E7 -4535104.5
13 -7012581.5 -9702410.0 -1.1844731E7 -4535104.5
14 -7841115.5 -1.0259039E7 -1.2294657E7 -4535104.5
15 -7699563.5 -1.0108335E7 -1.2286543E7 -4535104.5
16 -7115345.5 -9361258.0 -1.2095333E7 -4535104.5
17 -6314273.5 -9852552.0 -1.1601475E7 -4535104.5
18 -6927321.5 -9539062.0 -1.1877681E7 -4535104.5
19 -8091830.5 -9707884.0 -1.1208312E7 -4535104.5
20 -7157618.5 -9750432.0 -1.1430136E7 -4535104.5
