0 -0.017360533 -0.2167454 -0.42524108
1 -0.014373009 -0.08215118 -0.16577777
2 -0.014373009 -0.03005426 -0.15707181
3 -0.014373009 -0.016023474 -0.017360533
4 -0.014373009 -0.014919928 -0.016743736
5 -0.014373009 -0.014538708 -0.016195701
6 -0.014373009 -0.014373008 -0.014373009
7 -0.014373009 -0.014373008 -0.014373009
8 -0.013848457 -0.014325322 -0.014373009
9 -0.013848457 -0.01422995 -0.014373009
10 -0.013848457 -0.014039203 -0.014373009
11 -0.013848457 -0.013896141 -0.014373009
12 -0.013848457 -0.013848455 -0.013848457
13 -0.013848457 -0.013848455 -0.013848457
14 -0.013848457 -0.013848455 -0.013848457
15 -0.013848457 -0.013848455 -0.013848457
16 -0.013848457 -0.013848455 -0.013848457
17 -0.013848457 -0.013848455 -0.013848457
18 -0.013848457 -0.013848455 -0.013848457
19 -0.013848457 -0.013848455 -0.013848457
20 -0.013848457 -0.013848455 -0.013848457
21 -0.013848457 -0.013848455 -0.013848457
22 -0.013848457 -0.013848455 -0.013848457
23 -0.013848457 -0.013848455 -0.013848457
24 -0.013848457 -0.013848455 -0.013848457
25 -0.013848457 -0.013848455 -0.013848457
26 -0.013848457 -0.013848455 -0.013848457
27 -0.013848457 -0.013848455 -0.013848457
28 -0.013848457 -0.013848455 -0.013848457
29 -0.013848457 -0.013848455 -0.013848457
30 -0.013848457 -0.013848455 -0.013848457
